,long,lat,Area,Began,Ended,Soil,hourly_precip_mean,hourly_precip_std,hourly_runoff_mean,hourly_runoff_std,Real?,sand,silt,clay
833,73.220062,21.539107,78978.69922,2001-09-03,9/6/2002,13.0,5.275300645735115e-05,0.0001076895787264,2.293701436428819e-05,4.994958726456389e-05,False,0.269,0.26,0.471
834,4.447589,44.034528,10479.26914,2001-09-08,9/12/2002,22.0,5.281370931697893e-07,6.980273610679433e-06,3.4845063510147156e-06,3.987473064626101e-06,False,0.34,0.3,0.36
835,-96.029696,29.65109,97964.82062,2001-09-06,9/19/2002,49.0,0.0004235599772073,0.0009820915292948,4.808664743904956e-05,0.0002670655085239,False,0.742,0.195,0.063
836,105.175058,18.577824,19984.67672,2001-09-20,9/30/2002,4.0,0.0001541747624287,0.0005271153058856,0.0001898787741083,0.0001538043870823,False,0.478,0.466,0.056
837,19.773795,41.397529,11922.11596,2001-09-21,10/8/2002,49.0,1.9521441572578624e-05,9.152808343060316e-05,8.653527402202599e-06,2.032161137321964e-05,False,0.742,0.195,0.063
838,100.951102,14.974281,139683.9183,2001-09-17,12/2/2002,4.0,0.0001215166557813,0.000533990911208,5.1366063416935503e-05,0.0001366973592666,False,0.478,0.466,0.056
839,-83.979545,22.381538,20039.46687,2001-09-29,10/7/2002,4.0,0.0011614718241617,0.0013219761895015,3.107104930677451e-05,0.0001532121095806,False,0.478,0.466,0.056
840,-89.924261,34.607325,11708.01786,2001-10-10,10/12/2002,31.0,1.6148320355569012e-05,0.0001557877694722,4.5800529733242e-06,2.312816604899126e-06,False,0.003,0.246,0.751
841,-60.10113,-31.071974,283687.6378,2001-10-12,11/2/2002,39.0,3.4823235182557255e-05,0.0001554144691908,4.110316149308346e-05,4.574379636324011e-05,False,0.039,0.764,0.197
842,-57.96164,-31.619618,187542.8548,2001-10-12,11/11/2002,91.0,1.170242376247188e-05,7.159678352763876e-05,7.038246258161962e-05,4.606771472026594e-05,False,0.4,0.37,0.23
843,-150.891253,60.335681,13912.96323,2001-10-24,10/28/2002,68.0,3.798802572418936e-05,7.949980499688536e-05,9.12429895834066e-05,8.526832971256226e-05,False,0.934,0.057,0.009
844,-96.029696,29.65109,106239.3724,2001-10-23,11/13/2002,49.0,1.93713804037543e-05,4.763936885865405e-05,6.041718165761267e-07,1.1781163493651547e-06,False,0.742,0.195,0.063
845,108.878131,14.206227,7902.14137,2001-10-26,10/29/2002,4.0,0.0002260230248793,0.0003424150345381,4.3229490984231234e-05,8.35473692859523e-05,False,0.478,0.466,0.056
846,113.384882,24.269423,7741.036752,2001-10-28,11/2/2002,4.0,0.0001052397274179,0.000270872580586,2.5422428734600544e-05,2.2259446268435568e-05,False,0.478,0.466,0.056
847,172.869147,-43.667295,600.7538154,2001-11-19,11/21/2002,,0.0001090938822017,0.0002974412927869,6.380594186339295e-07,1.846144073169853e-06,False,,,
848,-7.098795,33.109088,40845.92165,2001-11-24,11/29/2002,87.0,2.3533937564934604e-05,0.0001428613904863,1.5920878695396825e-06,1.2268284081073944e-05,False,0.231,0.407,0.362
849,8.642375,45.829287,29901.94559,2001-11-22,12/3/2002,31.0,1.2627670002984814e-05,0.0001225114392582,2.9752918635495007e-05,3.422359804972075e-05,False,0.003,0.246,0.751
850,4.145883,43.730782,1292.702712,2001-12-13,12/14/2002,,0.0,0.0,7.430712230416248e-06,1.32628474602825e-05,False,,,
851,-122.478319,38.939731,44627.03408,2001-12-14,12/24/2002,3.0,0.0003579175681807,0.0010345617774873,5.53134705114644e-05,0.0002188416692661,False,0.181,0.265,0.554
852,100.517101,0.977528,21909.33517,2001-12-15,12/20/2002,4.0,0.0004543167015071,0.0009651654399931,0.0001956241030711,0.0003683815011754,False,0.478,0.466,0.056
853,-92.620622,31.833155,457677.6426,2002-01-01,1/6/2003,4.0,0.0001919803762575,0.0008053175988607,5.7988319895230234e-05,0.000269486423349,False,0.478,0.466,0.056
854,-0.543564,51.264587,48599.81016,2002-01-01,1/6/2003,31.0,0.0001298186107305,0.0003423912858124,2.825352748914156e-05,4.6361943532247096e-05,False,0.003,0.246,0.751
855,38.874709,-14.766118,410708.5406,2002-01-01,2/17/2003,50.0,0.0003894165856763,0.0010080883512273,4.257127511664294e-05,0.0002905826258938,False,0.91,0.03,0.06
856,-64.944989,-16.48569,19475.49734,2002-01-03,1/8/2003,7.0,0.000519361870829,0.0007947135600261,0.000174975284608,0.0002543370064813,False,0.234,0.568,0.198
857,113.005128,-2.428747,9362.832734,2002-01-14,2/6/2003,,0.000228574979701,0.0004910337738692,0.0002730326377786,0.0001287075137952,False,,,
858,-60.978623,-29.455848,60476.41606,2002-01-13,1/31/2003,79.0,4.430979970493354e-06,3.947143704863265e-05,6.291693352977745e-06,6.284617029450601e-06,False,0.1,0.52,0.38
859,102.893883,2.467598,2994.312727,2002-01-20,2/10/2003,,0.0002865399292204,0.0008331178105436,6.766318983864039e-05,0.0001281179720535,False,,,
860,-2.498648,57.049015,292.0037295,2002-01-22,1/23/2003,,0.0002166753984056,0.0003991333651356,3.2697931601433083e-05,1.84526143129915e-05,False,,,
861,139.396536,-17.930109,166298.581,2002-01-22,3/6/2003,40.0,3.23527492582798e-05,0.0001260908466065,7.033378324194928e-07,1.618184342078166e-06,False,0.8,0.15,0.05
862,-70.432286,-13.374411,78942.02339,2002-01-23,2/10/2003,4.0,0.0003886208869516,0.0007135478081181,0.0001829607062973,0.0002105721359839,False,0.478,0.466,0.056
863,15.920488,41.347305,28756.00203,2002-01-25,1/27/2003,8.0,0.0001143474000855,0.0003808475448749,1.2574770153150894e-05,5.411728852777742e-05,False,0.102,0.447,0.451
864,118.21192,-22.496397,294622.2614,2002-01-26,2/4/2003,52.0,2.528063669160474e-05,0.0001761005987646,1.7675171193332065e-07,8.661858714731352e-07,False,0.602,0.118,0.28
865,-69.309972,-15.87345,65370.87813,2002-01-28,2/10/2003,40.0,0.0001842510100686,0.0003874514950439,8.035109931370243e-05,0.0001286056503886,False,0.8,0.15,0.05
866,107.641486,-7.046763,4154.772859,2002-01-30,2/9/2003,,0.0009816114325076,0.0013754048850387,0.0008260589092969,0.0011287512024864,False,,,
867,150.372737,-23.771908,46117.21716,2002-02-05,2/12/2003,92.0,0.0001711441291263,0.0005894445930607,3.688043079819181e-06,4.399325916892849e-05,False,0.45,0.17,0.38
868,146.722097,-22.278126,40587.43977,2002-02-11,2/14/2003,92.0,9.41131247600424e-07,2.811509875755291e-05,5.017226190062729e-09,1.527241124676948e-07,False,0.45,0.17,0.38
869,107.603981,-6.973194,401.2240652,2002-02-16,2/17/2003,,0.0004666617023758,0.0010150526650249,0.0003931669634766,0.0004975846968591,False,,,
870,68.067654,27.524729,433469.9446,2002-02-16,2/22/2003,40.0,1.171560234070057e-05,7.756779814371839e-05,1.087515215658641e-07,8.516183243045816e-07,False,0.8,0.15,0.05
871,21.700514,-12.176378,607286.0062,2002-01-15,7/1/2003,71.0,0.0002412163157714,0.0005823487299494,1.8327453290112317e-05,9.641585347708316e-05,False,0.91,0.025,0.065
872,18.014563,-10.439194,115312.468,2002-02-06,2/20/2003,72.0,0.0004304052272345,0.0006944692577235,0.0001324777986155,0.000207849239814,False,0.87,0.04,0.09
873,-90.065158,31.463349,785574.9401,2002-02-22,3/17/2003,4.0,0.0001825584331527,0.0007682544528506,2.7624599169939756e-05,0.0001178754610009,False,0.478,0.466,0.056
874,-1.165927,43.302177,106247.983,2002-02-05,2/13/2003,8.0,0.0001519017241662,0.0005056563531979,1.1113123036921024e-05,4.795815402758308e-05,False,0.102,0.447,0.451
875,138.397895,-29.212829,1260590.177,2002-02-22,3/24/2003,86.0,0.0001913868763949,0.000624859414529,2.9372145036177244e-06,4.534948675427586e-05,False,0.105,0.478,0.417
876,22.223743,39.608875,35397.85483,2002-01-27,2/7/2003,74.0,3.998733154730871e-05,0.0001420637272531,1.677943510003388e-05,4.661328421207145e-05,False,0.068,0.708,0.224
877,-50.481932,-11.878068,139112.7861,2002-01-11,4/22/2003,5.0,0.0010528955608606,0.0014561313437297,0.0007134772022254,0.0014007115969434,False,0.76,0.13,0.11
878,26.714824,41.591029,26936.7804,2002-01-17,3/3/2003,49.0,5.502853309735656e-05,0.0001850087865022,1.859484314081783e-06,5.7309757721668575e-06,False,0.742,0.195,0.063
879,28.31203,38.089335,37809.06219,2002-02-04,3/12/2003,8.0,7.865576776566741e-07,4.948293735651532e-06,9.961049727280624e-06,1.6439298633486032e-05,False,0.102,0.447,0.451
880,124.222901,-17.970507,68628.39702,2002-03-02,3/11/2003,86.0,0.0002552075602579,0.0007642788114026,7.5804678090207744e-06,5.113435327075422e-05,False,0.105,0.478,0.417
881,-88.017873,37.41102,32682.00779,2002-02-26,3/7/2003,53.0,0.0001662102877162,0.0005020134849473,5.593536116066389e-05,2.933881478384137e-05,False,0.061,0.867,0.072
882,32.664524,-21.37826,137205.7698,2002-03-05,3/16/2003,71.0,2.0206560293445364e-05,8.858183718984947e-05,1.6370539697163622e-06,7.183834895840846e-06,False,0.91,0.025,0.065
883,-1.035382,41.834366,19395.83205,2002-02-27,3/10/2003,97.0,5.933769898547325e-06,4.3781750719062984e-05,7.09254527464509e-06,3.5644603485707194e-05,False,0.98,0.005,0.015
884,133.126397,-14.085462,338861.6953,2002-03-07,3/17/2003,40.0,0.0002011631586356,0.000724216515664,6.487772770924494e-05,0.000194769934751,False,0.8,0.15,0.05
885,27.689975,-16.066257,22883.25997,2002-03-11,3/15/2003,87.0,9.072331158677116e-05,0.0003216176410205,2.769828597593005e-06,8.398046702495776e-06,False,0.231,0.407,0.362
886,-81.775621,35.151636,269996.8264,2002-03-19,3/31/2003,4.0,0.0002217401779489,0.000687142717652,3.645980541477911e-05,0.0001866756065282,False,0.478,0.466,0.056
887,34.90579,-19.764418,701.5655356,2002-03-26,3/28/2003,,0.0001092210950446,0.0001340014132438,1.9079004687228007e-06,1.982843741643592e-06,False,,,
888,-63.985665,45.104961,13530.4754,2002-03-31,4/3/2003,48.0,0.0001069050558726,0.0003383412258699,5.3269544878276065e-05,4.7663870645919815e-05,False,0.54,0.33,0.13
889,47.192685,40.941743,30866.25921,2002-04-16,6/4/2003,95.0,6.00640669290442e-05,0.0001625312143005,3.2461772207170725e-05,8.957047975854948e-05,False,0.489,0.321,0.19
890,-60.497122,-31.579077,280039.6284,2002-04-28,5/10/2003,39.0,5.5173029977595434e-05,0.0002873298653867,9.644463716540486e-05,0.0001115606064558,False,0.039,0.764,0.197
891,143.695571,-4.402145,24063.21335,2002-04-14,5/4/2003,43.0,0.0004370840033516,0.0007453227299265,0.0002464608114678,0.0003349053149577,False,0.349,0.266,0.385
892,103.543957,-1.503825,13874.72848,2002-05-03,5/6/2003,4.0,0.0003215081815142,0.0006754773203283,0.0001308553037233,0.0002199602895416,False,0.478,0.466,0.056
893,44.63536,5.371116,52987.31324,2002-05-04,5/20/2003,86.0,0.0001809421664802,0.0005761898355558,6.695493084407644e-06,9.902851888909936e-05,False,0.105,0.478,0.417
894,-85.484459,35.214217,313672.7246,2002-05-06,5/14/2003,4.0,0.0002662916667759,0.0008790057036094,8.074181096162647e-05,0.0002211335959145,False,0.478,0.466,0.056
895,90.853814,26.170616,702361.6591,2002-06-11,10/10/2003,8.0,0.0003344223077874,0.0009328885935246,0.0001332446263404,0.0004582823021337,False,0.102,0.447,0.451
896,-82.363306,38.357408,60614.79836,2002-06-13,6/19/2003,7.0,0.0003010299406014,0.000707016850356,5.7708890381036326e-05,9.773176861926912e-05,False,0.234,0.568,0.198
897,91.932656,21.923872,4231.00235,2002-06-19,7/3/2003,,0.000331566989189,0.0005719522596336,2.3767559468979016e-05,0.0001378574088448,False,,,
898,118.401191,28.83099,1540349.441,2002-06-23,7/28/2003,4.0,0.0004101058875676,0.0009154470753856,0.0001608366583241,0.0003721944522112,False,0.478,0.466,0.056
899,124.376833,7.043913,1183.339102,2002-06-25,6/26/2003,,0.0006392978830263,0.0008642664179205,0.0002111762150889,0.0004403299826662,False,,,
900,115.717939,32.51656,126534.387,2002-07-01,8/7/2003,31.0,2.4469236450386234e-05,0.0001500208600191,3.703384936670773e-05,5.882843834115192e-05,False,0.003,0.246,0.751
901,-85.976116,39.788686,150549.9077,2002-07-05,7/21/2003,53.0,2.142628000001423e-05,0.0001609860046301,3.545439903973602e-05,1.107686330215074e-05,False,0.061,0.867,0.072
902,95.503476,20.574716,235095.9021,2002-07-02,9/1/2003,4.0,0.0004789991362486,0.0008784898091107,0.0001840387121774,0.0005002520047128,False,0.478,0.466,0.056
903,72.2101,28.731898,868200.9419,2002-07-15,9/1/2003,71.0,1.861716191342566e-05,9.02712854440324e-05,2.0397335447341902e-06,2.6988545869244263e-05,False,0.91,0.025,0.065
904,124.701838,47.943961,215590.7945,2002-07-27,10/10/2003,38.0,2.101659993059002e-05,0.0001713240635581,4.266984433343168e-06,1.3033860341238324e-05,False,0.033,0.65,0.317
905,20.249655,10.996461,486564.8425,2002-08-03,11/2/2003,87.0,0.0002499899128451,0.0007466574315913,1.7984866644837894e-05,0.0001355563290417,False,0.231,0.407,0.362
906,4.735272,12.394812,138852.9014,2002-08-05,10/12/2003,73.0,0.0001783828629413,0.000600996252615,7.320205440919381e-06,8.271680417237803e-05,False,0.779,0.151,0.07
907,10.012759,12.63425,19628.9663,2002-08-05,10/12/2003,76.0,0.000295069272397,0.0009213291923515,2.8906781608384335e-06,2.3605536625836976e-05,False,0.74,0.16,0.1
908,-12.940183,15.939171,586302.5309,2002-08-09,11/5/2003,40.0,0.0001315523550147,0.0006919912411831,1.6694630176061764e-05,0.0002887279551941,False,0.8,0.15,0.05
909,-3.10202,14.211698,1028149.434,2002-08-10,10/19/2003,50.0,0.0001312839594902,0.0005387073615565,1.3742066585109567e-05,9.805297304410487e-05,False,0.91,0.03,0.06
910,147.481311,-41.693254,3538.664793,2002-08-24,8/27/2003,,2.8050166292814534e-05,0.0001186526860692,7.752356395940296e-06,1.4196353731676936e-05,False,,,
911,107.984942,35.681249,471060.825,2002-08-24,11/12/2003,40.0,0.0002260049950564,0.0009267622372135,4.2027975723613054e-05,0.0002515323576517,False,0.8,0.15,0.05
912,44.369848,44.70018,11776.47384,2002-08-27,8/29/2003,45.0,2.504222948118695e-06,2.5704573999973945e-05,6.567548638258813e-08,3.473567460332561e-07,False,0.528,0.289,0.183
913,103.018185,30.031634,6155.3353,2002-08-26,8/30/2003,,0.0002171838714275,0.0005630542291328,0.0001222093851538,0.0001751685631461,False,,,
914,85.893641,20.625759,117883.616,2002-08-27,10/20/2003,59.0,0.0002380234946031,0.0008023484260775,5.187702481634915e-05,0.0002751784631982,False,0.21,0.15,0.64
915,-86.61734,39.734374,32128.22646,2002-09-01,9/9/2003,53.0,2.680402758414857e-06,2.0173391021671705e-05,1.2215174137963912e-05,3.960715275752591e-06,False,0.061,0.867,0.072
916,7.48686,10.514296,134916.2603,2002-09-05,10/28/2003,50.0,0.0003455927653703,0.0009675692999735,4.045599780511111e-05,0.0001645624433876,False,0.91,0.03,0.06
917,101.592527,17.372818,314895.7046,2002-09-12,10/12/2003,4.0,0.0002564796304795,0.0006677396595478,0.000254027894698,0.0003771205665543,False,0.478,0.466,0.056
918,4.157209,43.723115,731.0570814,2002-09-22,9/23/2003,,5.266291191219352e-05,0.0002556911786086,3.0025839805603027e-06,1.3435907021630555e-05,False,,,
919,11.923531,8.877517,137749.9962,2002-09-22,10/10/2003,50.0,0.0002045150176854,0.000611605879385,7.318260031752288e-05,0.000195456930669,False,0.91,0.03,0.06
920,-99.205473,27.63037,62960.79449,2002-10-12,10/24/2003,49.0,7.836153235984966e-05,0.0003606670652516,1.8275961792824091e-06,1.3073032278043684e-05,False,0.742,0.195,0.063
921,108.846404,14.767484,10631.91675,2002-10-15,10/22/2003,4.0,0.0003365425218362,0.000483732757857,5.785525354440324e-05,8.131707727443427e-05,False,0.478,0.466,0.056
922,99.789967,12.559171,11463.21359,2002-10-17,11/4/2003,4.0,8.69424911797978e-05,0.0003734449855983,3.149988333461806e-05,5.836616765009239e-05,False,0.478,0.466,0.056
923,-53.268681,-29.928802,73221.48566,2002-10-27,10/31/2003,4.0,0.0005627804202958,0.0016976123442873,0.0004051787254866,0.0009597799507901,False,0.478,0.466,0.056
924,-70.982583,19.479425,21413.21214,2002-11-10,11/26/2003,7.0,2.248618329758756e-05,6.650873547187075e-05,4.5966216930537485e-06,7.295493105630157e-06,False,0.234,0.568,0.198
925,-61.685982,-32.712168,297683.2645,2002-11-11,11/13/2003,39.0,0.0002566183102317,0.0008385060355067,3.3741944207577035e-05,0.0001543050166219,False,0.039,0.764,0.197
926,-6.249491,37.091158,13377.32803,2002-11-01,1/18/2004,87.0,8.589084609411657e-05,0.0002426189603284,1.1884089872182813e-06,5.53246036361088e-06,False,0.231,0.407,0.362
927,4.940849,44.821672,86272.34084,2002-12-01,12/10/2003,22.0,0.0001515008771093,0.0003544893697835,4.552049358608201e-05,8.174466347554699e-05,False,0.34,0.3,0.36
928,102.901561,-1.041628,82419.9448,2002-12-10,1/23/2004,4.0,0.000352204660885,0.0007410329999402,0.0001202620842377,0.0003116619773209,False,0.478,0.466,0.056
929,125.765745,8.881978,12916.98655,2002-12-19,1/7/2004,0.0,0.000138554314617,0.0002212023973697,2.299033985764254e-05,4.874322621617466e-05,False,,,
930,-85.387751,38.677006,167998.107,2003-01-04,1/16/2004,53.0,9.852657240116967e-05,0.0002371751324972,5.410692028817721e-05,6.538650632137433e-05,False,0.061,0.867,0.072
931,51.439491,29.466641,87835.80431,2003-01-10,1/19/2004,74.0,2.0199351524752274e-07,2.5134447696473217e-06,1.46210265938862e-06,1.048231661116006e-05,False,0.068,0.708,0.224
932,141.147792,-19.171139,1231895.803,2003-01-14,2/25/2004,86.0,0.0001029108607326,0.0005511083290912,4.944805368722882e-06,9.766167204361408e-05,False,0.105,0.478,0.417
933,32.868116,-25.398999,1308.786822,2003-01-25,2/6/2004,,2.3444990802090615e-05,6.436373223550618e-05,9.280112323040157e-08,3.337081295740063e-07,False,,,
934,147.369055,-41.406343,17758.40156,2003-01-29,2/5/2004,92.0,0.0001851448614615,0.0008194184629246,1.1229183655814268e-05,6.106751970946789e-05,False,0.45,0.17,0.38
935,15.226178,-16.048042,75082.67783,2003-01-27,3/1/2004,25.0,0.0002094162773573,0.0006384677253663,2.4500410290784203e-05,0.0001206885281135,False,0.16,0.08,0.76
936,-3.781964,53.132767,385.6026067,2003-02-03,2/7/2004,,0.0001981650275411,0.000217824941501,8.140890713548288e-05,4.115860065212473e-05,False,,,
937,21.427401,-14.561533,615606.1712,2003-02-01,6/2/2004,71.0,0.0003218142664991,0.0007426926749758,3.950679092667997e-05,0.0001442898792447,False,0.91,0.025,0.065
938,44.642355,-17.482511,176541.4394,2003-01-08,2/20/2004,7.0,0.0005577721749432,0.0012653681915253,0.000225643365411,0.000767417717725,False,0.234,0.568,0.198
939,46.162687,30.840634,150236.8859,2003-01-16,2/25/2004,105.0,0.0001039331109495,0.0004109941946808,7.589538654428907e-06,4.275036189937964e-05,False,0.457,0.273,0.27
940,27.983815,38.156763,23470.39726,2003-01-24,2/14/2004,41.0,0.0002059689286397,0.0004239653062541,2.6366664314991795e-05,5.20695248269476e-05,False,0.396,0.431,0.173
941,125.744039,8.22929,20372.96263,2003-02-11,2/25/2004,4.0,0.000166747966432,0.0003447825438342,8.769399573793635e-05,0.0001536224008304,False,0.478,0.466,0.056
942,108.143784,-6.409578,3685.680804,2003-02-17,2/25/2004,42.0,0.0009047725470736,0.0010361222084611,0.0003099400200881,0.0005819370271638,False,0.174,0.618,0.208
943,-50.481932,-11.878068,139112.7861,2003-02-11,5/5/2004,5.0,0.0001739476283546,0.0004987661959603,8.358462218893692e-05,9.254329779651016e-05,False,0.76,0.13,0.11
944,134.693836,-16.976898,338694.1925,2003-02-18,3/10/2004,86.0,0.0009349242318421,0.0014736815355718,7.389373786281794e-05,0.0003525048086885,False,0.105,0.478,0.417
945,124.624336,-17.94512,42114.99633,2003-02-20,3/7/2004,86.0,4.546233867586125e-06,4.288944910513237e-05,6.184533845043916e-07,8.674763876115321e-07,False,0.105,0.478,0.417
946,-63.676299,-12.852237,209386.975,2003-02-23,4/1/2004,5.0,0.000203380754101,0.0006814663065597,8.134139352478087e-05,0.0002174390101572,False,0.76,0.13,0.11
947,34.557547,-19.186526,3374.3011,2003-03-06,3/19/2004,43.0,0.0008281129994429,0.0014138172846287,4.252736107446253e-05,0.0002207479992648,False,0.349,0.266,0.385
948,-95.963498,37.156236,108613.6246,2003-03-05,3/8/2004,39.0,4.5878146920586005e-05,0.0001537916396046,8.907629307941534e-06,9.289650733990127e-06,False,0.039,0.764,0.197
949,18.025087,45.28903,47165.15917,2003-03-24,4/3/2004,7.0,3.0538183093398175e-09,8.06200830538728e-08,3.12839838443324e-05,2.4189528630813584e-05,False,0.234,0.568,0.198
950,-97.999353,48.162017,30761.92915,2003-03-29,4/11/2004,16.0,8.94444965524599e-05,0.0002851965546142,6.580914941878291e-06,4.236805125401588e-06,False,0.509,0.289,0.202
951,34.484838,53.473921,839987.0041,2003-03-31,5/5/2004,20.0,3.4336921089561656e-05,0.0001301212323596,1.673741098784376e-05,2.3159105694503523e-05,False,0.121,0.735,0.144
952,17.774912,44.866138,104997.2042,2003-04-13,5/2/2004,36.0,0.000139353229315,0.0003157291212119,2.441249307594262e-05,4.8856418288778514e-05,False,0.51,0.217,0.273
953,86.61021,51.975446,264456.0204,2003-04-15,5/16/2004,40.0,5.841622987645678e-05,8.891300240065902e-05,7.64409196563065e-06,7.1619956543145236e-06,False,0.8,0.15,0.05
954,91.694661,24.894242,29066.33632,2003-04-15,5/3/2004,31.0,0.0003753084456548,0.0009738946682773,6.952485273359343e-05,0.0003209864371456,False,0.003,0.246,0.751
955,-93.279256,35.749552,177018.7219,2003-04-25,5/2/2004,39.0,0.0004740961885545,0.0010797287104651,5.231483009993099e-05,0.0001913486630655,False,0.039,0.764,0.197
956,116.827676,-0.527894,14229.48066,2003-05-08,5/11/2004,61.0,0.0002629294758662,0.0005942292627878,0.0001162504122476,0.0001779627054929,False,0.9,0.05,0.05
957,-96.516582,30.845334,7786.590653,2003-05-14,5/15/2004,49.0,0.0002237887674709,0.0007887480314821,7.14391080691712e-06,2.6364457880845293e-05,False,0.742,0.195,0.063
958,-67.795332,7.229665,90256.29128,2003-06-09,10/1/2004,30.0,0.0002483079151716,0.000565072579775,6.626540562137961e-05,0.000175439796294,False,0.3,0.47,0.23
959,-88.719498,43.475162,28979.14228,2003-06-11,6/21/2004,53.0,0.0001659242989262,0.0006165991653688,1.4511843801301438e-05,3.027540515176952e-05,False,0.061,0.867,0.072
960,85.891802,25.498908,1162598.059,2003-06-21,10/7/2004,4.0,0.0007394544663839,0.001278918236494,0.000204090916668,0.0006739988457411,False,0.478,0.466,0.056
961,-84.892717,13.113306,26962.04933,2003-06-25,7/20/2004,3.0,0.0005688333185389,0.0010672736680135,0.0001148392693721,0.0003999030450358,False,0.181,0.265,0.554
962,124.576171,7.377152,2079.619914,2003-06-29,6/30/2004,,0.0005752344732172,0.0013164166593924,0.0002622162865009,0.0008136130054481,False,,,
963,104.833562,28.863679,14994.27169,2003-06-29,6/30/2004,4.0,0.0003010166983585,0.0008164948667399,6.066297282814048e-05,0.0001475204626331,False,0.478,0.466,0.056
964,86.252493,27.086351,65222.23179,2003-07-06,8/11/2004,43.0,0.0007372393156401,0.0013032209826633,0.000601346604526,0.0011708810925483,False,0.349,0.266,0.385
965,110.433067,24.001405,156995.5812,2003-07-15,7/27/2004,1.0,2.492345629434567e-05,7.114079926395789e-05,5.020408207201399e-05,4.108777648070827e-05,False,0.886,0.07,0.044
966,110.828548,27.875808,86023.98597,2003-07-18,7/30/2004,4.0,0.000102185018477,0.000458764436189,0.0001231541245942,9.79617252596654e-05,False,0.478,0.466,0.056
967,124.577333,7.021074,2439.38028,2003-08-01,8/13/2004,,0.0002369172871112,0.0004648964968509,0.0001080197616829,0.000178341375431,False,,,
968,103.073488,15.397299,378045.1229,2003-08-07,10/3/2004,4.0,0.0003273946349509,0.000768213183619,0.0001305726182181,0.0003955793508794,False,0.478,0.466,0.056
969,105.823877,10.317911,47461.894,2003-08-25,10/21/2004,31.0,0.0001125320341088,0.0004311866650823,4.894176163361408e-05,9.331934415968136e-05,False,0.003,0.246,0.751
970,-92.899794,43.372592,15942.10924,2003-09-16,9/19/2004,38.0,2.7449801564216617e-05,0.0001486356195528,6.898823812662158e-06,1.8091432139044628e-06,False,0.033,0.65,0.317
971,89.400194,24.686228,161739.6512,2003-10-08,10/18/2004,31.0,0.0007113185129128,0.0013057858450338,0.0002924751897808,0.000748323102016,False,0.003,0.246,0.751
972,1.223784,6.148203,110.2098684,2003-10-08,11/4/2004,,0.0001473802112741,0.0003740818356163,8.181841621990316e-06,5.690901889465749e-05,False,,,
973,-97.481761,29.99695,107063.0362,2003-11-16,11/29/2004,49.0,7.538240606663749e-05,0.0002885261492338,1.3323340226634173e-06,3.521824055496836e-06,False,0.742,0.195,0.063
974,-57.505862,-26.543492,127493.4425,2003-11-08,12/15/2004,43.0,3.3831153700703e-07,4.870576503890334e-06,4.035028723592404e-06,4.973362138116499e-06,False,0.349,0.266,0.385
975,-72.364885,8.914445,7328.19287,2003-11-21,11/27/2004,33.0,0.0002474483044352,0.0005151511286385,0.0001318711874773,0.0001437011524103,False,0.037,0.259,0.704
976,121.242952,15.17884,39971.51425,2003-11-30,12/22/2004,58.0,3.470977026154287e-05,8.670777606312186e-05,3.462511449470185e-05,3.749197276192717e-05,False,0.16,0.39,0.45
977,-60.665987,-27.1808,3232.166673,2003-12-07,12/10/2004,,2.586179334684857e-06,1.4381645996763837e-05,4.4299909518485947e-07,3.839147098005924e-07,False,,,
978,-89.570347,33.962964,263934.2404,2003-12-08,12/20/2004,53.0,1.3039596069575057e-06,7.724489478277974e-06,8.483027158945333e-06,6.756399216101272e-06,False,0.061,0.867,0.072
979,150.129614,-29.136849,80551.75704,2003-12-09,12/22/2004,86.0,6.113733434176538e-06,3.720903623616323e-05,9.277746926272813e-08,4.410742917571042e-07,False,0.105,0.478,0.417
980,51.70111,28.426123,436702.6179,2003-12-10,1/1/2005,40.0,3.579296503630758e-07,9.819833394431043e-06,2.604318467547273e-07,2.6274049105268205e-06,False,0.8,0.15,0.05
981,101.591644,6.271562,43430.01555,2003-12-11,12/18/2004,4.0,0.001023608027026,0.0011521646520122,0.0001617329544387,0.0005282040219753,False,0.478,0.466,0.056
982,81.314727,7.938183,23455.77147,2003-12-12,12/23/2004,49.0,6.857106927782297e-05,8.937784878071398e-05,1.3450845472107176e-05,3.131119592580944e-05,False,0.742,0.195,0.063
983,-85.352387,38.210619,285908.878,2004-01-06,2/1/2005,53.0,0.0003652729210443,0.0007842580671422,0.0001005547455861,0.0002415080234641,False,0.061,0.867,0.072
984,104.432036,-3.903543,78150.96899,2004-01-12,2/10/2005,42.0,0.0004360113816801,0.0009207188850268,0.0001684759481577,0.0003788145841099,False,0.174,0.618,0.208
985,-58.038278,6.60784,2339.479485,2004-01-16,2/25/2005,,0.0001492977171437,0.0002534398226998,4.0564933442510664e-05,3.9493410440627486e-05,False,,,
986,17.166651,-10.734049,118198.3828,2004-01-28,3/28/2005,28.0,0.0003201854997314,0.0008211555541492,8.55900943861343e-05,0.0002824360562954,False,0.15,0.1,0.75
987,-72.964625,7.588343,43716.56745,2004-02-12,2/26/2005,40.0,3.909808583557606e-05,0.0001481222134316,3.4860200685216114e-05,6.22663865215145e-05,False,0.8,0.15,0.05
988,26.418711,41.428248,7609.482823,2004-02-18,3/24/2005,49.0,4.205438926874194e-06,1.7090540495701134e-05,1.356312282041472e-06,2.0088393739570165e-06,False,0.742,0.195,0.063
